gene	BMDM_UT_0	BMDM_UT_1	BMDM_UT_1.1	BMDM_UT_1.2	BMDM_UT_1.3	BMDM_PAM_1	BMDM_PAM_3	BMDM_PAM_8	BMDM_PIC_1	BMDM_PIC_3	BMDM_PIC_8	BMDM_LPS_1	BMDM_LPS_3	BMDM_LPS_8	BMDM_FLA_1	BMDM_FLA_3	BMDM_FLA_8	BMDM_FSL_1	BMDM_FSL_3	BMDM_FSL_8	BMDM_R848_1	BMDM_R848_3	BMDM_R848_8	BMDM_CPG_1	BMDM_CPG_3	BMDM_CPG_8	BMDM_TNF_1	BMDM_TNF_3	BMDM_TNF_8	BMDM_IFNB_1	BMDM_IFNB_3	BMDM_IFNB_8	BMDM_MCMV_1	BMDM_MCMV_3	BMDM_MCMV_8	BMDM_VSV_1	BMDM_VSV_3	BMDM_VSV_8	BMDM_STREP_1	BMDM_STREP_3	BMDM_STREP_8	BMDM_LM_1	BMDM_LM_3	BMDM_LM_8	BMDM_Trans_PIC_1	BMDM_Trans_PIC_3	BMDM_Trans_PIC_8
Edn1	0.212786516889588	0.251067334497139	0.161587024744959	0.248593194073097	0.189898514243159	2.07899382016617	4.74129942472518	5.92953407084965	0.644430779585229	1.59809772011383	3.39349244001566	4.32556435797541	8.2421155968556	6.89725744295791	0.913025733886252	1.20881655749951	0.973271872905292	1.91852551741369	3.51370084298038	5.43214541768085	2.19402959663544	5.5640235624565	6.41144043528541	1.06981110295019	5.63386291058758	5.71807213116726	0.115628415498627	0.521981921784671	0.307965156286794	0.808082530108155	2.06851298872267	2.50461754594444	0.0954533549692889	0.246840747031421	1.30696450002639	0.545819582251204	1.85281212832173	5.4705141007183	2.01899871729201	5.96525978822291	5.6824065049488	1.89307199279182	4.39744466835966	5.57886918547688	2.94475365154622	5.38465481977401	4.79083476165287
Dek	7.31255738118553	7.43328384870464	7.32077233409485	7.21241672328604	7.28375661865658	7.58061707702521	6.62280269002929	6.89430229908821	7.39497649068731	8.50782659078476	8.59774390849768	7.52188722990421	8.41702469796383	8.10726274734352	7.43008436265131	6.60979878925769	6.82140807162317	7.49755392942435	6.72759140068837	6.64499927987871	7.48328943188489	6.90011127749152	6.92839437388581	7.59382908315646	7.07640094457257	6.75700668565251	7.53138426903739	7.0256468251843	7.19058047798131	8.00801666342224	9.49285848945357	9.04819696060487	7.37430078754032	7.18112128233855	7.94909757129539	7.23810276780062	7.74494931454249	8.6225334023858	7.21808834529934	6.51550027917305	6.46554923468692	7.41401807027141	6.4348368322845	6.34656832686847	7.14657636215259	8.52533284341623	8.24967642534588
Serpinb9b	1.90043333653149	1.05461306029583	0.82404251486408	2.84911573523442	2.87396203573162	1.46089193675146	1.60341167155355	1.55620849955223	1.24885144950319	1.17317929494124	2.54654133996945	1.44103462090246	1.69006389767469	1.6465701992943	1.44044220375841	1.67165530966347	1.30467562331886	1.65464809212293	1.98832417936321	1.72039778741059	1.46609304354175	1.76547447838651	2.06222688718056	1.63866068937824	1.13170372415798	1.01161059204334	1.05991547969895	1.36139526594504	2.08818412731196	1.21041687588379	1.45110794059581	1.71262159584673	3.23470582390746	3.15374791727122	2.94503223547538	3.1497343742205	2.79925297495228	3.33158302253547	2.92496103226371	3.7997881139388	4.65269153854981	3.1419473002203	3.47602773978378	3.91692514146099	2.58265227060772	3.44387401304794	4.88689169649671
Gadd45g	4.81259247729377	4.92299688175231	5.00231644756811	4.66582277728871	4.65923380256595	4.82494326811798	3.50386513433728	2.38984393689318	5.05953937106133	6.96870163943836	6.7103062124389	4.79538622214308	5.99850817653313	6.83526168436142	4.68793830785254	4.78722894547537	3.56058856192204	4.84183574945835	3.72422697850964	2.40698176369177	4.95731508700437	3.49391103864151	2.4069121851775	4.46291040111818	3.08976184076496	2.53696511172033	4.95609732642409	4.32866282565171	4.00637206839953	6.18406817948604	6.98403219478836	7.33224546667886	4.54641030708352	4.76484584267505	5.85359316663961	5.0043808536236	6.95536571638161	7.50325262098959	4.57879866093136	3.60859455229077	2.69986780559501	4.48938451473984	3.67865343810969	2.68205576506224	5.66388288779727	6.05613588245708	7.02703417138316
Syk	8.74144474995529	8.58363044880434	8.60525379446453	8.9412081468474	8.83568660970488	9.1878594417446	10.1849558288695	10.7290520284022	8.72375888191366	9.05684117543469	9.67709894612853	9.15823181538841	9.65654821211315	10.2347571289648	9.07428296355647	9.38546615949567	9.11064503461388	9.142680229587	9.97000381574921	10.7248758325267	9.08243341551835	10.2958366443474	10.6476509428677	9.01358379707297	10.3346261359043	10.464264192135	8.91185334279412	9.51442072583401	9.71732235943178	8.44139334254627	7.50701997358175	8.17936341793853	8.75829416125388	8.78794081854977	8.76515708575393	8.81888559506489	9.13679260395543	9.47737913968572	9.37184031681729	10.3468674276875	10.6407854040694	9.14853088047002	10.1932660465008	10.7481911879686	8.91511594126106	9.17042963323252	9.92005507949146
Ptch1	3.2176070961842	2.99455536881243	3.23491485630552	3.3701252311172	3.27083292850164	3.14608115885096	2.71968777180677	2.40949632952241	3.58642512635332	4.83366120421782	4.24493305409415	4.75668197638691	6.03506494280477	4.33470833198362	3.21885848823427	3.44503022650506	2.70625017765203	3.13296893992548	2.94386710416352	1.91588580630926	3.09669105031937	3.39376601971959	2.93734311157979	3.52158863983824	3.80851683166446	1.94999257880143	2.82611561901873	2.44531631225572	2.78024492565085	3.4893860156743	3.45268948978928	1.60303431399236	3.48436536460819	3.27921437342179	2.42104900648096	3.4746550718681	2.94439507598072	6.15565185166695	3.50846435055655	5.6654214306229	4.92403251709912	3.24159143301191	3.14569899812909	3.0748447945364	3.40198940073347	4.31968499417443	5.84065796149945
Pdlim7	3.33679252693385	3.22710005884982	3.14112438174444	3.55844176298963	3.4205039041515	4.05004285390856	5.28740060598759	3.6848683559318	3.47718560386277	4.33026079855841	3.00780085866992	4.25326200802335	3.72118747888452	3.55823918118938	3.75122251626149	4.82108996082611	2.39471916096039	4.05928154127627	5.31425828700741	3.0476017317671	3.92624084047415	5.27210595004713	3.5681430382814	3.73816204271889	5.0394366578619	3.30280318908444	3.68363541067656	5.34895820098037	3.55919048570882	2.27747136453759	2.42789708563878	3.17494820966088	3.27604080028423	5.06477122521858	4.04256929285311	3.63008781371758	4.83085675441413	5.44869687402294	5.02809739731825	5.47378488864009	4.84403668049537	4.60615781248303	5.98599182182908	5.15790413272258	3.42052994732328	2.61150003854019	2.59081336544568
Caml	4.31300762511456	4.24272161572479	4.30200214495856	4.32141250541626	4.38589423435865	4.15597067189248	4.84727054842233	4.92938397902235	4.09953448061457	5.69976260545855	5.09186310055166	4.25788862881118	6.37771163330773	5.3875982921692	4.07842447326848	4.57209875954605	4.47528187273329	4.04278243522565	4.70721664440278	4.75558670390664	4.19177781145349	5.03064566653185	4.88687883982085	3.96599322757509	4.87348239539495	4.70746301819019	4.21131159355152	4.662473253978	4.52178422282483	4.23522669299133	5.47397386564601	5.02353066891648	4.3667497663806	4.52867676992225	4.7404722372379	4.11953348694885	4.88744930810689	5.98046118902023	3.99637225711188	5.09988140014058	5.03112658942224	4.3799229222008	5.08315572035781	4.89124577820642	4.19341653585022	6.14912154762169	5.81424809171427
Cxcl14	3.11969281630168	3.33067672031166	3.34838228404994	3.02606102267884	2.77365123816627	3.39713900630573	3.78242854058188	3.40057007674677	3.22059279230076	3.26190355844786	3.35676763753508	3.09329503810105	2.96297928705961	2.55790000501146	3.20267124695608	5.00664082466875	5.03957293896312	3.16381335071347	4.41218436299004	3.75791532651573	3.20308707832351	3.68049569090259	2.91791513801699	3.0333006331672	3.00995842805579	3.26170776728018	3.1981473911985	3.49670083650703	3.31660552743583	2.99016816014388	2.79342133135487	3.19397079455029	2.72440787484925	4.20293028478106	4.84171308024741	2.75448519124874	3.37525330952256	3.11320124535762	2.76569292377791	3.01160772673533	3.49736311817795	2.97825332075429	3.75747739356805	3.70077282905722	2.82460208130163	2.41041792134524	2.31755155816348
Trip13	2.94800291780706	3.06178309689889	3.18878165675842	2.95786447067557	2.58358244689538	3.19107657630188	4.29086707848996	4.92938397902235	2.87174215129769	3.85959765909269	4.09691276818665	3.01892656827582	4.12162356326779	3.52720491302141	3.02994848845396	3.32429526628736	2.7503983495461	3.0473399685707	4.15706824910652	4.75558670390664	3.20308707832351	4.66414796700253	4.58819427927954	3.21505169882902	4.4279303213136	4.09371344287513	3.22414642432672	4.30976012929249	5.48493442449509	2.93811356126361	2.3525515257249	2.0828833269468	2.99583024174829	2.9128803734544	2.26889208432161	3.05313042164776	2.96928457530014	3.37849589817994	2.85363022870936	4.11343092971543	3.30589046659581	2.95495390811313	3.87997527607831	3.88535617869371	2.56609376540196	3.93658008252651	4.31359036705987
Ahrr	3.24653679725043	2.66048205897609	2.92175748562913	3.73181388593131	3.67209375846518	2.52796491055122	2.52525641930357	4.50970122194877	2.50910975546159	2.06556369777897	3.60660291857023	2.24384816703465	1.26684237317337	3.23238310291722	2.67848309023022	3.77374689119801	5.00126251531789	2.26044929229309	2.62674815113584	4.49913257993868	2.61755481323937	2.61136330338603	4.73973038750655	3.04812390244141	2.40777430748451	4.39547950848702	2.85967455074189	3.25461818883162	4.74303246724145	2.82800653951069	3.82204227066108	3.98769076734414	3.90244242450126	3.82013896060219	4.34331340598903	3.76430138513842	3.58303097204418	3.99005502053701	3.62013931557259	3.9192688601788	5.96364504837988	3.48874499879371	4.02509894209634	5.53303872557258	3.99121229908613	4.71238557731456	4.88689169649671
Glrx	5.98998093242209	5.99817014094388	5.94674585126	5.89288308153311	6.12212465595137	6.72733190406099	7.96977221803329	8.63376051017323	6.17649912934238	7.81181819741469	9.25741783015038	6.66388296472328	7.86882124026058	10.0370644297412	6.50635456889106	7.84388262042428	7.85410755490722	6.55483202782937	8.10798725840358	8.64211197660924	6.58247646277986	7.87915785319904	8.46543307678546	6.28899978591076	7.98391858356509	8.61722404235154	6.25932652240702	7.58775307569842	7.49014950339717	5.99106498282216	6.3568269419017	7.79547431113781	6.13244324950425	6.8872212493578	8.35639575950415	6.19256663535037	6.90304048185353	8.49893949603973	6.65583672027831	8.03185160022656	8.9623444624502	6.64350329520374	8.01867459010634	8.90393722203337	5.87185598587828	7.17111532820518	8.09280825096675
Vcan	2.0802449213424	1.36963975306552	1.64768464976292	2.77177779402003	2.53187748852115	1.81721818285194	4.40837865990964	5.19019784962674	1.32288561747483	7.14831095572389	7.48682258947472	1.81207804048714	8.8610125530138	8.64963791098915	1.16772712734255	3.86854845859082	3.04439590556036	1.96596715695022	4.49399968854111	4.5530252010876	1.75150255492297	4.58086762536447	5.84952827882555	1.59894430673608	5.79014221725272	5.79449804858876	1.41626552524673	2.65953724067047	3.8405419804877	2.35891818560711	5.93424863979935	6.4320994372628	2.16621914525332	3.54828037122091	5.93801163747091	2.32874530708815	4.71422781289386	8.99649237001257	2.4319851405509	6.9245088437816	8.24738002628566	2.40389666495349	4.74886149866226	6.32487841575769	2.56609376540196	7.51453118007667	7.76072122247396
Cd180	8.54950151489163	8.71059458472198	8.63673893434331	8.44376988470036	8.40690265580088	8.85759372634428	7.25301258800256	6.66110492619687	8.66448244289546	9.0415921078536	11.1309835667551	9.08217280540361	8.82753727458584	10.1183788868618	8.63146720776532	7.28464843585754	8.71643778879688	8.9195033379938	7.36317824057191	7.50050935453211	8.8707428308728	7.15619496751797	6.97261343652284	8.77436943477665	6.65117803585758	7.70951763312382	8.78986245831843	7.69847100009803	8.32775331373937	9.01597595857146	10.0292541444883	11.6132199211986	8.59282381316456	7.98358902816343	10.3338938749952	8.52182607863751	8.83848339721985	10.4024815957216	8.51023072918341	6.91735040986596	5.68896348391723	8.79930179553114	7.50805174122295	6.42472721938011	8.65034917406764	9.92959946744564	10.4833754136156
Ap3b1	6.82703612056879	6.82775562929216	6.79343298136653	6.82275572551934	6.86420014609711	7.05016412781088	6.90318801779605	7.19605474663298	6.88039925290021	7.73217404946262	7.83216022337733	7.05135203525881	8.21733350409088	8.00256427824881	6.8521120307396	6.66211341269781	6.86158784956106	6.95676201873239	6.71342860324855	7.1426026833454	7.09146118508058	6.92353993431054	7.24430015790927	6.97979121188398	7.07247767967746	7.08414373367541	7.05903879129769	6.72158017283166	6.79772612323084	6.96674636206325	7.48219511059193	7.56009419594751	6.92183045269081	6.65672957658901	7.61419438773119	6.85321562251206	7.01186147320233	8.84083017592338	7.02259856048388	6.95890643208765	7.34767969924616	6.92780979433585	6.75682735943515	7.1922961215311	6.86287843489176	7.8610191173916	7.78925033292159
Plk2	5.43033899218925	5.54486554343921	5.48898097072133	5.2685440056564	5.41896544894006	6.7032665835594	5.67196430998753	6.21844913904004	7.37716842793131	6.34391664425378	9.0456523582687	8.16430159387951	6.7611263889383	8.14480508182684	5.56154458841471	5.61889130532848	6.60178578426484	6.55386203482687	5.76422494481254	6.21632069212311	7.20070141442031	5.60543704592553	6.33109738604096	6.62927220878542	5.22406367124187	5.27045208465467	6.27028592858543	6.2072469617176	7.34917971433823	7.41293336871745	7.31530079265594	8.89279037207106	5.60917468770692	6.30380315420566	7.66699793433782	5.84991028924178	7.41771112784606	9.4768739661409	6.67234095348478	5.79994929497647	5.87297605617499	6.90443471675136	5.95148213651774	5.83874917515849	10.1521865036379	9.28124386263221	8.87917393261466
Parp8	5.45056726807406	5.59489851185041	5.46788786792956	5.36385795920341	5.37562473331285	5.58841065109388	6.63928774412762	5.9813382644857	5.44242797419475	7.54647074503027	7.6449479579242	5.78207789564504	7.82400962903402	7.58045290076019	5.61603628437561	6.20529693252942	5.41360032775437	5.62469856210372	6.4588121548552	5.97664679427901	5.68408918744471	6.64088338561334	5.89743261478089	5.75524171836301	6.62060607010247	6.03907578485059	5.64096412168415	5.78736085898347	6.20895652612972	5.72276421484726	6.86368877202333	6.86784553038547	5.51736121070377	5.25772572479277	6.7860622911106	5.47056319922897	5.93729131558829	7.9153068499168	5.62348178460406	6.51075185641847	6.11130189619247	5.65425011614585	6.44380272662325	5.84227680363719	5.73782237683703	7.45506993502289	7.64560622171035
Slc4a7	5.78364074299407	5.76255583617919	5.58115311235837	5.8852534170203	5.90560060641841	6.0241826835501	8.63031769538452	7.87016642386076	5.72607921230048	6.88279187136857	6.17796177023165	6.32559172604367	8.26812543622119	6.38115202876208	5.71778538934923	7.92980451342002	6.61378503800402	5.98569717288576	8.57368925491536	8.19181911550632	5.85325153897783	8.74788397681813	7.92489506599097	6.00738479074071	9.09543818575492	7.89395557071734	5.86405131730194	7.93322659989312	7.56155059782621	6.18033861663307	6.96729244642241	5.04987311678904	6.02136913469345	6.65138320830946	6.69475766627069	5.83400703853654	6.74806781712771	6.67927602194154	6.11024703320804	8.67999759900047	7.79446871703152	6.10419399028843	8.31750414377098	8.01599688214091	5.68703973876168	6.85452259689903	6.05882475371118
Ddx4	0.663894897170949	0.464850661502627	0.374390946964439	1.17226585140795	0.644072128808775	0.189315755294493	0.380747558251442	0.10014537754191	0.248179554693026	3.31884563682311	4.73921712120748	0.514792655299818	2.70225354010236	3.3255190743239	0.27233675380423	0.219010413131595	0.438181695786848	0.463769622368849	0.186545275604748	0	0.769848590704921	0.12284977814829	0	0.326136882964377	0.35036846535159	0.127472481277646	0.66368902818589	0.231887764735693	0.84253745436186	2.00127307337117	5.39481152367879	6.37490230478031	0.864582840782676	0.950863304156568	3.77944490120287	0.655179423386307	2.98157013183793	5.04189905676917	0.741286002827249	0.46024769890179	0.159585870064502	1.05177347311602	0.378093585770203	0.247097681376157	0.691761725619641	3.53151057750747	4.31359036705987
Plpp1	0.674511930972677	0.651005036195263	0.82404251486408	0.645373493654995	0.577626679176369	0.880753535618457	2.25556245706292	6.18320509550907	0.907635390312782	1.29170401143607	2.69122484266451	0.845045998219144	2.3837815212578	4.68331404723675	0.652001626354543	1.40018232405746	2.40856150614099	0.396105291367459	2.06171099156	5.91166531823417	0.726593389173275	2.32185979099047	5.96288210176691	0.745370927689306	2.35707137028017	5.5433365895717	0.415528835109	1.40953798985819	4.02054354235085	0.555130722342518	1.00288152735226	1.48443340433393	0.864582840782676	0.582667255151527	0.903902540048322	0.706900025065572	1.09665293257058	3.6123469625711	0.513413287298696	2.44206248389893	4.82927295940228	0.589741684526543	2.54939773292824	5.76508386088476	0.751563467089264	2.85743401983285	3.71455543095599
Nkiras1	1.83935375831538	1.47204453332581	1.8509479205503	2.02554324746253	2.00887933192289	1.34621985696193	2.00725415453964	2.36992013801003	1.97847039778427	3.55046500678393	2.74904970316536	1.78668902330101	2.3837815212578	3.00349135060685	1.66970983404939	2.15141517649602	1.88247352431803	1.29476634972794	2.1762906916553	2.4580955134865	1.66249542740796	2.1154115406558	2.46160794474626	2.15916957003516	1.75802467662377	2.55974795662404	1.70179993073402	2.22088177112368	2.50586240550405	2.24926755956755	3.46466648594638	3.30312193629819	2.2515858078926	2.68067730709608	3.08831783873422	2.03702499901389	3.13243398900446	2.45732669413131	1.85822001993621	1.70251040579529	2.59205223160838	2.14031943239638	2.40995471957247	2.60662400497191	2.37018103275167	3.12496908999023	3.01853399486007
Ube2e1	4.11817339268593	4.18358290094084	4.14172878697697	3.99263060108821	4.15475128173772	4.25465006400403	4.11972026202395	4.22918202807608	4.11002752923967	5.47081564968362	5.86144363392141	4.36897980010671	6.13948564947715	5.91681263760999	4.1934741862177	4.09763343576588	4.12741008560087	4.21465726755753	4.14586231787332	4.48071151869494	4.29532213446132	4.18930461500399	4.42574708806175	3.96599322757509	4.10586957784148	4.31071535901398	3.99430733210275	4.06120199575561	4.41854575556816	4.04325333552146	5.69341914154277	5.76719640140561	3.77127308752992	3.65186224090689	4.99508993037192	3.97408707146554	4.33306072666631	6.47318926487407	3.95720832460076	4.25076033746044	3.93261951635081	4.03021989482928	3.97099578833188	4.11268315916116	3.97875522598703	6.08297504910991	6.11038506915481
Plau	5.39833977378376	6.11883247572877	6.23249892182048	4.5315054777637	4.71052221982208	8.35353555822928	3.82147664613609	3.56731443984704	8.01386468667041	4.48754569556489	8.12658787359591	9.34416536938531	4.18806088492263	5.71471979245672	8.05133875038703	4.57540921356646	6.25051576747313	8.31957353240609	4.22253527378905	3.79814468631923	9.15980192112552	4.59950043136449	3.91046562720443	8.61270236283743	4.59586577523462	4.83434288755586	8.09823307818455	6.25907769248501	5.52524936489306	6.7321513452579	5.24314091106309	6.80582310942981	5.53449505765832	4.85442804036742	6.65021548621114	5.44604292127856	6.31035955806578	8.08754876777045	8.67533236078404	4.19265092159332	2.52033216895555	8.27633884250402	4.38094181608485	3.45873864412772	9.20675209832025	6.69444168978517	8.12629194605549
Ero1l	5.48771902845619	5.23356119447044	5.22208669501628	5.75064680081936	5.74458142351868	5.82803933501914	6.431616560296	7.22822612797273	5.21100578480985	5.25800073951485	5.19602005959522	5.76917247916719	5.91970219465092	5.88043855961798	5.48162380367852	5.7030191381973	5.18137146032052	5.61914492399392	6.33230219543511	6.81883185250528	5.64541853491472	6.60312970312484	7.65768910256404	5.73018351200222	7.1638111458206	6.83495568917967	5.50176684525786	5.88211054223946	5.58606926584537	5.26492221707361	5.32425884137845	4.83038591948476	5.74785036130594	5.98756515497602	6.00727996864033	5.60442417811388	5.69210023186572	6.20853876836095	6.30998732554028	7.11723138198607	8.16393920986008	6.25370064773351	6.77035381148387	7.82507661689516	5.70605717242186	5.87254075620916	6.8433338210842
Ktn1	5.2429634894324	5.18161401060498	5.04954685260734	5.44290571102078	5.2977873834965	5.24864182117459	5.37400275415477	5.52799494480412	4.99872506827352	6.71395198680525	6.1585338139214	5.22205238673472	7.60180780623695	6.398404762712	4.9720153421042	5.0666817450786	5.04179512280316	5.40563585166053	5.52786901065469	5.2735428968204	5.31031351366847	5.83729875831517	5.78665120707387	5.13926543642273	5.86008627383797	5.43352220538252	5.08936944481825	5.29871452334009	5.47724832881037	5.40573425984968	6.31609113513124	5.75123165140796	5.47804945616369	5.33978691295944	5.50973284674299	5.35981568584995	5.6675970575328	7.19384166936641	5.41424539963804	6.08189719531039	5.48555371990298	5.4084149083652	5.53490131322448	5.3269037718538	5.31328394393957	6.93440175196506	6.77422514942244
Gm49342	7.01102480856831	6.99187654692501	7.1233735239032	6.91031473778356	7.01853442566147	7.42569086191433	7.44026991609439	9.35546008013705	7.29275603614873	9.94254105229066	10.8235995054524	7.58630343232323	10.2334904419735	10.7076743631376	7.37742788081489	6.83365495210236	7.55947939488948	7.44724897429068	7.3127139164516	8.9570153610356	7.50984392028986	7.73010208327596	8.87483899349472	7.27502744595355	7.8755129798596	8.64245647802839	7.24115205623032	7.52562657252644	8.7820007917577	8.00221879232	10.0321494914559	10.7180836914718	6.9627523013486	6.79810277886091	9.80914920362688	6.95698184768534	8.93007580194344	10.9208176149378	7.31753024901636	7.70341539791433	8.54239885812245	7.18974149944468	7.28397134404128	9.02424933319748	7.19180071600001	10.0819082827991	10.7350811781891
Arf4	7.05838946526478	7.02172967746184	7.00589576654103	7.08032716673681	7.12560525031944	7.85415814454702	7.37745734345748	7.36912650770145	7.38042265028722	8.37568376942909	8.81833863010004	7.96580603722156	9.08457159574106	8.71521668841589	7.58719468363309	6.91691174987513	6.96941369652123	7.66502033559554	7.19600908433655	7.45641179534096	7.80742032977474	7.45952887029551	7.28562553657722	7.72645510213994	7.47669223508954	7.02602026261587	7.49580889886881	7.10910243285938	7.13548797553138	7.29888927969826	8.61139043101241	8.90258038458653	7.30609915208845	7.06863368450389	8.24418225723056	7.06806769491872	7.58153692975435	9.19689914443983	7.8571703375688	7.44612364090105	7.10328636969144	7.74469349601969	7.28119499433389	7.31838699993524	7.19584258300795	8.84335927700241	8.66865616500274
Arhgef3	5.54467297947816	5.27664547851803	5.31521395994175	5.92002053385916	5.66681194559368	7.07212957130381	7.81584846557091	7.65601763330117	6.14877794359041	8.54708234482208	8.30906458304219	7.30264292208395	8.59721671635826	6.6886993200851	7.02489873232452	6.19672410717434	4.76345810638052	7.11770361897711	7.75112758147312	7.43344799532667	7.16215859013564	8.13251461404933	7.31933577843825	6.80099958468058	8.24452169334552	6.89777464702933	6.66846492581788	7.23550847551588	5.27931164855606	6.1270863556436	8.34396946394768	7.20323161345437	5.87771780803645	5.39414633313159	6.26657141542751	5.76095467754617	7.50061492287746	8.96032806358013	6.78606465660957	7.46035392371106	6.70433787000264	7.05515692993511	7.48169111360817	7.33559256238667	7.20322338983562	8.79326575684593	8.38068729540009
Kpna3	6.63275106915739	6.75683437034146	6.69620076475706	6.53652129858879	6.54144784294227	8.47278385309387	7.92385981597802	7.8643928145505	6.66513789215767	8.85866939771954	9.14457326271688	8.56841406035269	10.1403860257762	8.58659148550541	7.57506373459761	6.90906139679201	6.50846169119717	8.33348850859507	7.75988241563488	7.89299797181686	8.21962863867563	8.29300330383998	7.70945672797145	7.44356677370521	8.57636105295704	7.36768673004912	7.64881322340937	7.92186051285221	7.69896561433647	6.86934750549549	8.50486252708392	8.91338082300482	6.75186675592101	6.68229467949462	7.72891522438188	6.61004068344191	7.61888317703616	9.91877463347194	7.41107527422894	8.50869415040087	7.21313089996598	7.9229990259832	8.0574848031786	7.72289428795962	6.7446184379315	9.73699769016525	9.42544221091144
Spryd7	5.60037936105397	5.53109329913267	5.49468051234378	5.714936950667	5.66080668207241	7.05397521210373	6.24459310979391	7.02903635760446	6.02255090031847	6.38782443337941	7.66823948447212	7.11903169256023	7.68385730680991	6.5372761464034	6.78438777924643	5.14005882621319	5.22504926697601	6.9552934961168	6.17445039258146	6.7136507092966	6.98306390751776	6.64216777847425	6.81218473374404	6.74978060987169	6.75640936203122	6.13701280630351	6.72418405643598	6.44091107981855	7.0525760575847	5.88048564075178	6.82356216135539	7.1124160263229	6.02591965440158	5.39201083117014	6.49595662405081	5.78672056149264	6.64370402447368	8.16736084090388	7.11763856898361	7.01531209371803	6.64908384475247	7.16075862849069	6.76718250755629	7.16907437069192	6.63079791347729	7.82244597956093	7.91574400597093
Dcp1a	5.05000184267501	5.07174734661588	5.15408606802458	5.03474929757162	4.93942465848794	4.66269861092169	5.79281491157618	5.36896050307578	5.04046600053322	6.96424666621138	6.52963016111282	4.74354632665223	7.42616313190873	6.46746865501884	4.82378835071644	5.20775216031734	5.19541290423683	4.83226719035916	5.56620179032499	5.38669797552687	4.6217906574284	5.77309202699894	5.52616370136729	5.01273590110488	5.85095401372431	5.48501733255764	4.97152804066875	5.5367847294425	5.1531396338511	5.1513965205301	6.10657480978041	5.72204220766207	5.00243679611782	5.14304512462552	5.39724492301914	4.96774877949976	5.73082367106548	6.72763821653729	4.79095078620969	5.84214165361406	5.82615489810843	4.53723388883932	5.60585104169769	5.53303872557258	4.97051171486375	6.3752024315823	6.65279302174034
Spata13	4.74306713460914	4.77393114363193	4.63354119494998	4.8620467986709	4.70274940118376	6.48914379967119	7.26084658971553	6.89604477742999	5.11007375279901	7.38419558168392	6.58227638731801	6.42972401033067	7.89320702210492	7.13967038173136	6.21102096463423	6.07102710554718	4.58601498030916	6.34095159829427	7.18851981435313	6.38759427793508	6.1457587948763	7.61674975443438	7.11057058597533	5.82360493555766	7.71365118607534	6.69017557902711	6.27651126921539	7.41868352918919	5.9299334296641	4.4173594779321	6.02197035045874	4.38533924644845	4.67558967941134	5.58008689850488	5.80081135814131	4.46943500282432	7.08485354328436	7.3513245974419	6.60334914864145	7.4823493929487	7.43120341008054	6.57351662605122	7.16310719307492	7.38762173402201	4.94832221554824	5.73162195577046	6.35291083361996
Esd	8.20880902363955	7.81409850494121	7.80384812039265	8.60921644849281	8.60807302073153	8.11060117115277	8.72191020466875	9.77693794042008	7.87657007282474	8.96756868289946	9.36245863381139	7.99900242461227	8.75933334736557	9.51053947959623	8.05556973517956	8.8433163256641	8.49531198926459	8.0277076706882	8.82905977931303	9.45063229728865	8.01828196404313	8.89021285900111	9.88913271793056	7.88605088161992	8.84711400415808	9.54309081441717	7.89677385548887	8.84913618399873	9.82570685712494	7.76074529073339	8.22049861987695	8.77298144079845	8.64478344030141	9.11464920817687	9.46531276740809	8.59141588272557	8.93659809363949	9.65191695154108	8.68027982253785	9.61258052419281	10.5198596349773	8.82964204740213	9.44196262563621	10.3337726605167	8.42556682490975	9.36464501733776	9.75918883328199
Epsti1	6.84663589524225	6.87291081132051	6.84118924360429	6.848879980912	6.8235635451322	7.03790056025625	5.55171546640376	6.30231012702267	7.00861038737991	8.13283379332791	9.51068701289042	7.04266439650314	8.4870245391975	9.38227829551905	7.07244103659567	5.63643091840861	6.53788560113258	7.06284741514955	5.59532758051743	6.47239312251309	7.00755213027446	5.57885511896906	6.15559834293701	7.16032625226757	5.82086850551763	6.53355110928013	7.11916038541279	6.02029833505702	6.78947391897396	6.99249692464415	8.43619320780085	9.57172488753066	6.83287233666245	6.09517959437637	8.82819609776059	6.78717340057958	7.34350027574861	9.60198343436265	6.78686266162542	5.77838118207255	6.20577611804459	6.91579253807824	5.76852134451208	6.35647012077049	6.81638107885662	8.47556114202157	9.21317865542227
Rgcc	2.96330246459901	2.28247159599374	2.60791631718952	3.49569009945668	3.46713184575611	3.56891582048094	1.45238140054342	0.517314813923401	3.99017975185242	3.23256692557131	3.22712601102744	3.77398543603355	2.96297928705961	1.86087099120693	4.01494980314773	1.10268805863974	0.815977509252447	3.7762316792048	1.68192793406933	0.563823694277573	3.69894565040047	1.64764012529799	0.942723105163098	3.79199107689385	1.67766137325609	0.943945624542564	2.52518486387612	0.970145630881355	1.41452673469168	2.74963755388293	2.18891724341768	1.42126429815595	3.26581755298677	1.35335061110424	1.58989686231914	3.21370341656561	2.6064708296996	5.27671685882465	3.86952470591587	3.14015409853412	2.20975290596635	3.22220558945454	2.23735865543086	1.08467857824182	2.93188707507186	3.42873603113985	4.338514057531
