time	stim1	stim2	cc	sd	gene
3hr	P3CSK	TNF	0.000973181053876877	0.00114025404774277	P4ha2
3hr	P3CSK	TNF	2.73527826090099e-05	0.000147344084718919	Pcx
3hr	P3CSK	TNF	0.00150216921271306	0.000980477969172309	Pde3b
3hr	P3CSK	TNF	0.125741596606499	0.0121899637201332	Pde4b
3hr	P3CSK	TNF	0.00253667495935824	0.00134797054765042	Pde5a
3hr	P3CSK	TNF	0.000854418123067955	0.000421224908377076	Pde7b
3hr	P3CSK	TNF	0.0167984194886719	0.00366466942306657	Pdgfb
3hr	P3CSK	TNF	0.000652126177954928	0.000849068932073203	Pdlim7
3hr	P3CSK	TNF	0.000821857546330292	0.00104521576778544	Pdpn
3hr	P3CSK	TNF	0.0027095530776831	0.00150107875932789	Peli1
3hr	P3CSK	TNF	0.000949662947860457	0.00102969687810181	Pfkfb3
3hr	P3CSK	TNF	0.0181964561861442	0.0037952365556037	Phlda1
3hr	P3CSK	TNF	3.47835908936175e-05	0.000348222325733832	Phldb1
3hr	P3CSK	TNF	0.00130159894539396	0.00122899980138851	Pilra
3hr	P3CSK	TNF	0.000917231014932431	0.00151935307300623	Pilrb1
3hr	P3CSK	TNF	0.0650814998303916	0.0109389784865304	Pim2
3hr	P3CSK	TNF	0.0106055561974271	0.00327233774827377	Pim3
3hr	P3CSK	TNF	3.84912156547887e-07	0.000331300166276174	Pla2g7
3hr	P3CSK	TNF	6.7407147434105e-05	0.000319688545393863	Plagl1
3hr	P3CSK	TNF	0.00212643343778223	0.000955475237828561	Plat
3hr	P3CSK	TNF	0.147517774384874	0.00838009340472617	Plau
3hr	P3CSK	TNF	0.000526656026168005	0.000677005799774183	Plekhg1
3hr	P3CSK	TNF	0.0082881702053907	0.00308988979369197	Plk2
3hr	P3CSK	TNF	0.00807945254887952	0.0033820282012719	Plk3
3hr	P3CSK	TNF	3.36556854386324e-05	0.000331250861878639	Plpp1
3hr	P3CSK	TNF	0.000193606763931527	0.000713158425809464	Plpp3
3hr	P3CSK	TNF	0.0752204077014001	0.00938022490738135	Pmaip1
3hr	P3CSK	TNF	0.000678868462170173	0.000393185009699741	Pmepa1
3hr	P3CSK	TNF	0.173556491044991	0.0188244296361225	Pou2f2
3hr	P3CSK	TNF	0.288886828643876	0.0179832191818317	Ppfia3
3hr	P3CSK	TNF	0.000819317207848816	0.000910814979260464	Ppm1l
3hr	P3CSK	TNF	0.000524786574260209	0.000508175551307322	Ppp1r12b
3hr	P3CSK	TNF	0.0615807786371973	0.0122778553366393	Ppp1r15a
3hr	P3CSK	TNF	0.0159363411794113	0.00638715503056145	Prag1
3hr	P3CSK	TNF	0.0250588886230053	0.00614015410322228	Prdm1
3hr	P3CSK	TNF	0.00125940399139174	0.00183899866148054	Prdm9
3hr	P3CSK	TNF	0.00133921939122597	0.00116836813795812	Procr
3hr	P3CSK	TNF	0.00205326076231335	0.00231716739529171	Prokr1
3hr	P3CSK	TNF	0.00218340462878697	0.0018073995449374	Prrg4
3hr	P3CSK	TNF	0.216815716247019	0.0118931226147675	Ptafr
3hr	P3CSK	TNF	0.00128949721140242	0.000737779320608707	Ptch1
3hr	P3CSK	TNF	0.00414385588892391	0.00221142141675196	Ptger4
3hr	P3CSK	TNF	0.00193469220789946	0.00140005525046264	Ptges
3hr	P3CSK	TNF	0.0183895737524514	0.00513433167542023	Ptgir
3hr	P3CSK	TNF	0.0899767385530352	0.00787128283697946	Ptgs2
3hr	P3CSK	TNF	0.0358965941720993	0.0106121787262482	Rab11fip1
3hr	P3CSK	TNF	0.0750677196466516	0.00920818732694257	Rab19
3hr	P3CSK	TNF	0.117196467744188	0.0107424048183228	Ralgds
3hr	P3CSK	TNF	0.00254924296381433	0.00159663280201329	Rapgef5
3hr	P3CSK	TNF	2.37625497287402e-05	0.000848166675841699	Rasgrp1
3hr	P3CSK	TNF	0.00275121462120161	0.00182337555676383	Rcan1
3hr	P3CSK	TNF	0.00682053261255279	0.003629327699247	Rela
3hr	P3CSK	TNF	0.0322654106393087	0.00621338208767602	Rffl
3hr	P3CSK	TNF	0.00504326175871922	0.00250053987416965	Rgcc
3hr	P3CSK	TNF	0.000524786574259889	0.000443571986704039	Rgs1
3hr	P3CSK	TNF	0.000329661542033629	0.00119460509997754	Rgs3
3hr	P3CSK	TNF	0.0217596773490417	0.00490455532005886	Rhof
3hr	P3CSK	TNF	0.0157192620919673	0.0036349546364004	Rhoh
3hr	P3CSK	TNF	0.00212781586199363	0.00186910386359977	Rhou
3hr	P3CSK	TNF	0.0740914924857914	0.0147717103744941	Ripk2
3hr	P3CSK	TNF	0.0116570549710674	0.00283399513953782	Rnd1
3hr	P3CSK	TNF	0.0605989881597485	0.0112669239305189	Rnd3
3hr	P3CSK	TNF	0.00303549499531632	0.00120296039794507	Rras2
3hr	P3CSK	TNF	0.002624914326856	0.00446528594868825	Rsad2
3hr	P3CSK	TNF	0.00135621395179509	0.00153965035119602	S100a8
3hr	P3CSK	TNF	0.0992505227974539	0.00642754947170425	Saa3
3hr	P3CSK	TNF	0.00138623255134984	0.00105957057622953	Samsn1
3hr	P3CSK	TNF	0.000201721433230713	0.00059896179795017	Scimp
3hr	P3CSK	TNF	0.0300181711152752	0.00444618452729658	Scn1b
3hr	P3CSK	TNF	0.000379706151599145	0.000404756676698317	Sdc2
3hr	P3CSK	TNF	0.054424668539539	0.00926279843805106	Sdc4
3hr	P3CSK	TNF	0.00393812975225499	0.0017585157797848	Sele
3hr	P3CSK	TNF	1.53748638441589e-05	0.000237351662776226	Serpina3f
3hr	P3CSK	TNF	3.71639210716242e-06	0.000361524637586408	Serpina3g
3hr	P3CSK	TNF	0.00286267779589833	0.00323487315611573	Serpinb2
3hr	P3CSK	TNF	0.016504622976479	0.00491527280454103	Serpinb6b
3hr	P3CSK	TNF	0.0148988266139377	0.00473454756091261	Serpinb9
3hr	P3CSK	TNF	0.000228444152125653	0.00081999908692837	Serpinb9b
3hr	P3CSK	TNF	0.0158930237530615	0.00507845421341123	Serpine1
3hr	P3CSK	TNF	0.0233401758938508	0.00483488973916963	Shisa3
3hr	P3CSK	TNF	0.0303628298990121	0.00630212818572756	Siglece
3hr	P3CSK	TNF	0.0436874917748923	0.00581886283176023	Sla
3hr	P3CSK	TNF	0.00468180698329712	0.00185163980451423	Slamf8
3hr	P3CSK	TNF	0.000268233452786125	0.00070436946293653	Slamf9
3hr	P3CSK	TNF	0.0080273872029802	0.00258967644456829	Slc13a3
3hr	P3CSK	TNF	0.000138771352964972	0.00027913855935254	Slc16a1
3hr	P3CSK	TNF	1.01986088532836e-05	0.000477553918742432	Slc16a3
3hr	P3CSK	TNF	2.98895760512486e-05	0.00103989964519008	Slc25a25
3hr	P3CSK	TNF	0.00893407565031208	0.00229907764601644	Slc28a2
3hr	P3CSK	TNF	0.0010476617936005	0.000984523748899286	Slc30a4
3hr	P3CSK	TNF	0.00350294460961431	0.00194036265288597	Slc7a11
3hr	P3CSK	TNF	0.000536874181535138	0.000434180752192024	Slc7a2
3hr	P3CSK	TNF	0.0367038123412569	0.00505531216626866	Slco3a1
3hr	P3CSK	TNF	2.44821588178142e-05	0.000178650264435415	Slfn4
3hr	P3CSK	TNF	8.15936148895527e-05	0.000560590546967303	Slpi
3hr	P3CSK	TNF	0.00610047095248634	0.00330707299677226	Snn
3hr	P3CSK	TNF	4.14483648554707e-05	0.00055729880850586	Socs1
3hr	P3CSK	TNF	0.290127426982196	0.014137813621523	Socs3
3hr	P3CSK	TNF	0.0439514833464866	0.00695270099804462	Sod2
3hr	P3CSK	TNF	0.000559325840808402	0.000956507219896845	Spaca6
3hr	P3CSK	TNF	0.00173045759959294	0.0024702543625092	Spata13
3hr	P3CSK	TNF	0.000286085781077295	0.00235774541425401	Sphk1
3hr	P3CSK	TNF	0.000569165721591387	0.000884609858494514	Spic
3hr	P3CSK	TNF	0.00337725652559696	0.00312910803466889	Spsb1
3hr	P3CSK	TNF	0.00176048800015114	0.00161806647149002	Srxn1
3hr	P3CSK	TNF	1.07212364159322e-06	0.000203720107421475	Stat4
3hr	P3CSK	TNF	0.06106744904954	0.0069010436450656	Swap70
3hr	P3CSK	TNF	0.000524937036751445	0.000414527956042777	Syne2
3hr	P3CSK	TNF	0.000248361423106666	0.000847435228810021	Taf4b
3hr	P3CSK	TNF	0.0941412819897481	0.0108872653569141	Tagap
3hr	P3CSK	TNF	0.00214909426513931	0.0014947930091603	Tal2
3hr	P3CSK	TNF	0.00151173713775201	0.00167790590997255	Tarm1
3hr	P3CSK	TNF	0.0417048119470161	0.0106101078909346	Tfec
3hr	P3CSK	TNF	0.0136465517550383	0.00459398632620472	Tgtp1
3hr	P3CSK	TNF	0.000917946452123713	0.000820834701374385	Thbs1
3hr	P3CSK	TNF	0.00039088717633699	0.0012085351821007	Timp1
3hr	P3CSK	TNF	0.0084842825861821	0.00338200322822695	Tle3
3hr	P3CSK	TNF	0.117303814947579	0.0140249762850357	Tlr2
3hr	P3CSK	TNF	0.0768806137488966	0.0167559317266532	Tlr4
3hr	P3CSK	TNF	0.0244088862662247	0.0045888000222053	Tlr7
3hr	P3CSK	TNF	0.00395299312539534	0.00238328034166678	Tlr9
3hr	P3CSK	TNF	0.0139334936090389	0.00554809226558661	Tma16
3hr	P3CSK	TNF	0.000313970303492786	0.00108949358182958	Tmeff1
3hr	P3CSK	TNF	0.00097957232509022	0.00132503555761444	Tmem178
3hr	P3CSK	TNF	0.000175190782193426	0.000744452096126817	Tmem200b
3hr	P3CSK	TNF	0.00018965643698741	0.000882898399166895	Tmtc2
3hr	P3CSK	TNF	0.628693679019709	0.0135989861155018	Tnf
3hr	P3CSK	TNF	0.0495691378034598	0.00997240281268876	Tnfaip3
3hr	P3CSK	TNF	0.000688473629375107	0.00057457000592309	Tnfsf10
3hr	P3CSK	TNF	0.00104277808468809	0.00266383720330665	Tnfsf14
3hr	P3CSK	TNF	0.124610346420002	0.00998358753242878	Tnfsf15
3hr	P3CSK	TNF	0.00177204119480284	0.00204381904954266	Tnfsf4
3hr	P3CSK	TNF	0.000132948471454182	0.000366449201974615	Tnfsf8
3hr	P3CSK	TNF	0.0758397894983449	0.0106623311329107	Tnfsf9
3hr	P3CSK	TNF	0.00421619772174357	0.00329907506856331	Tnip3
3hr	P3CSK	TNF	0.0291693161639413	0.00584077643720618	Traf1
3hr	P3CSK	TNF	2.81025007430768e-07	0.000187907553704852	Trem1
3hr	P3CSK	TNF	0.00215392722378191	0.0016682020385905	Treml4
3hr	P3CSK	TNF	0.000375598396905946	0.000993295479647774	Trib1
3hr	P3CSK	TNF	0.00774163087901133	0.00279247486808152	Trib3
3hr	P3CSK	TNF	0.00873073294895772	0.0020940575311802	Trim21
3hr	P3CSK	TNF	0.00315856747993067	0.00235757601742644	Trim30c
3hr	P3CSK	TNF	0.018705455478889	0.00559944635276671	Trim36
3hr	P3CSK	TNF	0.00169606538539602	0.00179024257572322	Tsku
3hr	P3CSK	TNF	0.00740989761290143	0.00277394772420766	Ttc39b
3hr	P3CSK	TNF	0.00155958559873713	0.000742780025939001	U90926
3hr	P3CSK	TNF	0.00404391446359293	0.00134474168678623	Upp1
3hr	P3CSK	TNF	0.000345442969938797	0.00154936519557306	Vcam1
3hr	P3CSK	TNF	0.00249197145882704	0.00184471851665041	Vcan
3hr	P3CSK	TNF	0.00287697614377821	0.00165445904421447	Vegfc
3hr	P3CSK	TNF	0.000524786574260209	0.000332678990026309	Xcr1
3hr	P3CSK	TNF	0.651401189153361	0.0170794083146619	Zc3h12a
3hr	P3CSK	TNF	0.160409842402207	0.0191971712424242	Zc3h12c
3hr	P3CSK	TNF	0.0070039377855289	0.00399802804037382	Zeb1
3hr	P3CSK	TNF	0.00334672319831979	0.00204044213947138	Zfp324
3hr	P3CSK	TNF	0.00909949672721804	0.00271699660108326	Zfp36
3hr	P3CSK	TNF	0.0213492989787827	0.00335316043917413	Zfp811
3hr	P3CSK	TNF	0.0350237343450072	0.00539032478454287	Zhx2
3hr	P3CSK	TNF	0.000792054480761136	0.000561909335330447	Znrf3
3hr	P3CSK	IFNb	7.27196493120389e-06	0.000431893223388668	X1110002J07Rik
3hr	P3CSK	IFNb	0.000318605588667437	0.000639513828393694	X2500002B13Rik
3hr	P3CSK	IFNb	0.0392620228244566	0.0054203637063245	X4930430E12Rik
3hr	P3CSK	IFNb	0.0853616048224715	0.00429470474205009	A530064D06Rik
3hr	P3CSK	IFNb	0.00277726922464031	0.00102881564560666	A630072M18Rik
3hr	P3CSK	IFNb	0.0216283106410329	0.00636415703517478	AI504432
3hr	P3CSK	IFNb	0.246980785035825	0.0114406084196771	AW112010
3hr	P3CSK	IFNb	0.0209120761892963	0.00469494104433245	Abtb2
3hr	P3CSK	IFNb	0.113340920382893	0.00884864582620325	Acod1
3hr	P3CSK	IFNb	1.39812274450381e-05	0.000567370582289103	Acpp
3hr	P3CSK	IFNb	0.00325175910798762	0.00166600698426573	Adgb
3hr	P3CSK	IFNb	0.00598819508002267	0.0024722663813762	Adgre1
3hr	P3CSK	IFNb	0.000347133251568872	0.00073359236710613	Adgre4
3hr	P3CSK	IFNb	4.07241976959694e-05	0.000147765209836981	Adgrg6
3hr	P3CSK	IFNb	0.101505054625712	0.0112364480813123	Adgrl2
3hr	P3CSK	IFNb	0.156637079736786	0.0105731921820875	Adora2a
3hr	P3CSK	IFNb	0.202522659729789	0.014668374858817	Adora2b
3hr	P3CSK	IFNb	0.0863231295172101	0.0089509212179786	Adrb2
3hr	P3CSK	IFNb	0.0174809728446741	0.00316387184885328	Ahr
3hr	P3CSK	IFNb	0.0236242490625457	0.00582072020949623	Ahrr
3hr	P3CSK	IFNb	0.108057716607811	0.0112865600907111	Ak4
3hr	P3CSK	IFNb	0.112509568703583	0.00903523208954809	Alas1
3hr	P3CSK	IFNb	0.0680758501775237	0.00258064631731339	Angpt1
3hr	P3CSK	IFNb	0.00173866633029184	0.000969994898385576	Arg1
3hr	P3CSK	IFNb	0.00902668318826965	0.0010306181524128	Arg2
3hr	P3CSK	IFNb	0.00019046296081479	0.000342854909945126	Arhgap26
3hr	P3CSK	IFNb	0.160048927085167	0.00734110295128405	Arhgef3
3hr	P3CSK	IFNb	0.936986703372479	0.00539373199692055	Arid5a
3hr	P3CSK	IFNb	0.163191266622309	0.00554892669037872	Armcx6
3hr	P3CSK	IFNb	0.00669359638007915	0.00202679588224177	Arrdc4
3hr	P3CSK	IFNb	0.0619735230230212	0.00450548532836687	Asap3
3hr	P3CSK	IFNb	0.0072557264478631	0.00241507436665817	Asns
3hr	P3CSK	IFNb	0.158994913004938	0.00773205219141216	Atm
3hr	P3CSK	IFNb	0.0403906366684085	0.00422873254875315	Atp2b4
3hr	P3CSK	IFNb	0.0111235570545324	0.00333202162503323	B3gnt5
3hr	P3CSK	IFNb	0.652137477694811	0.0167699210530137	B430306N03Rik
3hr	P3CSK	IFNb	0.0135652236289769	0.00445130809838144	Bambi
3hr	P3CSK	IFNb	0.267949694863802	0.0117687020113573	Batf
3hr	P3CSK	IFNb	0.30810878621024	0.0141214186081813	Batf2
3hr	P3CSK	IFNb	0.239081251618663	0.0122010425477169	Bcl2a1a
3hr	P3CSK	IFNb	0.234472436281431	0.0156933944912294	Bcl2a1d
3hr	P3CSK	IFNb	0.263258865771446	0.00927653783942414	Bcl2l11
3hr	P3CSK	IFNb	0.440382116573442	0.00973733303025041	Bcor
3hr	P3CSK	IFNb	0.00376996377754144	0.00126348412731562	Bmp2
3hr	P3CSK	IFNb	0.0227764932345043	0.00432461916033309	Bst1
3hr	P3CSK	IFNb	0.215840909533004	0.0123565290283092	Btg2
3hr	P3CSK	IFNb	3.32043946327445e-05	0.00015945942577321	C920009B18Rik
3hr	P3CSK	IFNb	0.00127009461069744	0.000600543393584649	Cacna1d
3hr	P3CSK	IFNb	0.027808574233524	0.0041476474441716	Cacnb3
3hr	P3CSK	IFNb	0.771818427989299	0.0126449869331322	Calhm6
3hr	P3CSK	IFNb	0.066882478635221	0.00825231791357244	Card6
3hr	P3CSK	IFNb	0.000375918611645475	0.000387032262519373	Carmil1
3hr	P3CSK	IFNb	0.48690949179373	0.0106375033235041	Casp4
3hr	P3CSK	IFNb	0.111206111331477	0.0115289473993831	Cav1
3hr	P3CSK	IFNb	0.000422885159328101	0.000357093045480291	Ccl1
3hr	P3CSK	IFNb	0.67612322074978	0.0156399324689627	Ccl12
3hr	P3CSK	IFNb	0.00298283477336973	0.00169018264150225	Ccl17
3hr	P3CSK	IFNb	0.280683535215688	0.0130474674907236	Ccl2
3hr	P3CSK	IFNb	0.0389730137382606	0.00392108774866742	Ccl22
3hr	P3CSK	IFNb	0.00144557536414606	0.00117264235749503	Ccl3
3hr	P3CSK	IFNb	0.247666067362095	0.0122328241599211	Ccl4
3hr	P3CSK	IFNb	0.193858341957288	0.0171763259976232	Ccl5
3hr	P3CSK	IFNb	0.196091045268421	0.0126351596637449	Ccl7
3hr	P3CSK	IFNb	0.0854816169437937	0.00610392698131214	Ccl8
3hr	P3CSK	IFNb	0.343153273436238	0.0180045017962829	Ccnd1
3hr	P3CSK	IFNb	0.150351624985526	0.00612764694805395	Ccnd2
3hr	P3CSK	IFNb	0.0141008787336285	0.00312323916247854	Ccne1
3hr	P3CSK	IFNb	0.2761051185664	0.0134478373114393	Ccr1
3hr	P3CSK	IFNb	0.0423728857022452	0.00613139651877474	Ccr3
3hr	P3CSK	IFNb	0.214177273610407	0.0110531293198577	Ccrl2
3hr	P3CSK	IFNb	0.640410097287418	0.0203723277922722	Cd14
3hr	P3CSK	IFNb	0.00040424959413958	0.000623281375375012	Cd163
3hr	P3CSK	IFNb	0.00305896394336225	0.00131530110020321	Cd200
3hr	P3CSK	IFNb	0.00309579752555188	0.00132175748961489	Cd300e
3hr	P3CSK	IFNb	0.651167034270093	0.0135108919651723	Cd300lf
3hr	P3CSK	IFNb	0.00625827938166359	0.0036717180133961	Cd34
3hr	P3CSK	IFNb	0.000772353088970017	0.000584033535451962	Cd38
3hr	P3CSK	IFNb	0.0162835361655296	0.00445772522308485	Cd40
3hr	P3CSK	IFNb	0.00183461145878038	0.00135544015065933	Cd55
3hr	P3CSK	IFNb	0.638177302378008	0.0173742894597935	Cd69
3hr	P3CSK	IFNb	0.00071231796146805	0.000990013759979415	Cd80
3hr	P3CSK	IFNb	0.302332674821387	0.0130960231292854	Cd83
3hr	P3CSK	IFNb	0.273898812006182	0.0157846991846387	Cd86
3hr	P3CSK	IFNb	0.751772665145759	0.0133498909205407	Cdc42ep2
3hr	P3CSK	IFNb	0.219159451429094	0.00990389041545731	Cdc42ep4
3hr	P3CSK	IFNb	9.07219426995977e-05	0.000564454877307013	Cdk5r1
3hr	P3CSK	IFNb	0.00127009379875515	0.000447396778414741	Cebpd
3hr	P3CSK	IFNb	0.583579166333554	0.0141205961075948	Cemip2
3hr	P3CSK	IFNb	0.203941243188298	0.00993947007199941	Ch25h
3hr	P3CSK	IFNb	0.000160625218945129	0.00016778256599161	Chil3
3hr	P3CSK	IFNb	0.000203846424098823	0.00039016364544559	Chst11
3hr	P3CSK	IFNb	0.00284644849550363	0.00183504321242915	Ciita
3hr	P3CSK	IFNb	1.4511075813915e-05	5.08148249953481e-05	Cish
3hr	P3CSK	IFNb	0.642292268123018	0.0147278178915703	Cited2
3hr	P3CSK	IFNb	0.0340833180019359	0.00570375358744933	Clcf1
3hr	P3CSK	IFNb	0.694995914898867	0.0132429535197443	Clec4e
3hr	P3CSK	IFNb	0.0208915072349708	0.00366858537181577	Clec4n
3hr	P3CSK	IFNb	0.0419338129263698	0.00634297681166083	Clec5a
3hr	P3CSK	IFNb	0.0798794300372775	0.00986257519584875	Clic5
3hr	P3CSK	IFNb	3.81283942782184e-05	0.000593217776867566	Clmp
3hr	P3CSK	IFNb	1	0	Cmpk2
3hr	P3CSK	IFNb	0.0975484973057311	0.00838980870309143	Cnn3
3hr	P3CSK	IFNb	0.00065054540439551	0.000595473588815651	Col18a1
3hr	P3CSK	IFNb	0.00495506853652763	0.00326240441090596	Col27a1
3hr	P3CSK	IFNb	0.00069210947709862	0.000439952126774428	Cp
3hr	P3CSK	IFNb	0.0995771199376421	0.00598507103761287	Csf1
3hr	P3CSK	IFNb	0.00519840869062648	0.00217621811634142	Csf3
3hr	P3CSK	IFNb	0.314121045093058	0.0129793522050381	Csrnp1
3hr	P3CSK	IFNb	0.0238681233145438	0.0041518780405957	Cst7
3hr	P3CSK	IFNb	0.0481587419871115	0.00560075300617329	Ctla2a
3hr	P3CSK	IFNb	0.358566098878494	0.013241251316999	Ctla2b
3hr	P3CSK	IFNb	0.160978847605332	0.0139513061982153	Cx3cl1
3hr	P3CSK	IFNb	0.000914960460217821	0.000937373697916671	Cx3cr1
3hr	P3CSK	IFNb	0.0130093812023468	0.0035318630692057	Cxcl1
3hr	P3CSK	IFNb	0.723243472516185	0.00915086645516548	Cxcl10
3hr	P3CSK	IFNb	0.00236749773074968	0.00204640397653449	Cxcl11
3hr	P3CSK	IFNb	0.000447271732298022	0.000688959807185812	Cxcl14
3hr	P3CSK	IFNb	0.64868457836276	0.0156255948742213	Cxcl2
3hr	P3CSK	IFNb	0.0693231331175981	0.00856245989677003	Cxcl3
3hr	P3CSK	IFNb	0.0129475331848631	0.00214947255317395	Cxcl9
3hr	P3CSK	IFNb	0.0263084262873253	0.00226099412260911	D16Ertd472e
3hr	P3CSK	IFNb	0.00116063204146391	0.000813575758113153	Ddit4
3hr	P3CSK	IFNb	0.000737987313827805	0.000617876781518468	Dio2
3hr	P3CSK	IFNb	0.00690548683563509	0.00243951219835371	Dmwd
3hr	P3CSK	IFNb	0.0379418703256937	0.00703597712127773	Dmxl2
3hr	P3CSK	IFNb	0.0191129120636327	0.0028627125918979	Dnase1l3
3hr	P3CSK	IFNb	1.24386561546552e-05	0.000505858926625547	Dnmt3aos
3hr	P3CSK	IFNb	9.11866330271168e-05	0.000535635136224339	Dusp1
3hr	P3CSK	IFNb	0.00628051562206495	0.002103222928654	Dusp14
3hr	P3CSK	IFNb	0.0221038850053867	0.00442364029219429	Dusp16
3hr	P3CSK	IFNb	0.21424545676524	0.0137960870150091	Dusp2
3hr	P3CSK	IFNb	0.00505768234911187	0.00161570518788452	Dusp4
3hr	P3CSK	IFNb	0.000118182681650261	0.000221783192880479	Dusp5
3hr	P3CSK	IFNb	0.171336652312401	0.00859419353090077	Dusp6
3hr	P3CSK	IFNb	0.0170892486770406	0.00277938720027761	Dusp8
3hr	P3CSK	IFNb	0.0043574337296206	0.00120898757984524	Edn1
3hr	P3CSK	IFNb	0.0331817414841004	0.00436105424863675	Ednrb
3hr	P3CSK	IFNb	0.0163837614730495	0.00514237817393451	Egln3
3hr	P3CSK	IFNb	0.036439900953301	0.00376324931263077	Egr1
3hr	P3CSK	IFNb	0.0992142586446317	0.00852426622186228	Egr2
3hr	P3CSK	IFNb	0.000204463618093822	0.000422701725544273	Egr3
3hr	P3CSK	IFNb	0.938587395856727	0.00942132501851689	Ehd1
3hr	P3CSK	IFNb	0.081082406049448	0.0074849948803072	Eno2
3hr	P3CSK	IFNb	0.0267538330132217	0.00550030997639171	Errfi1
3hr	P3CSK	IFNb	0.513975613218114	0.0168043829579613	Ets2
3hr	P3CSK	IFNb	0.000739222322520343	0.000471179597346777	Fabp7
3hr	P3CSK	IFNb	0.00221610858379482	0.000688830086827746	Fam43a
3hr	P3CSK	IFNb	0.038091754643351	0.00497048101218296	Fcgr2b
3hr	P3CSK	IFNb	0.587294207130268	0.0118429234571323	Fgl2
3hr	P3CSK	IFNb	0.0226283448754999	0.00326349327018892	Flnb
3hr	P3CSK	IFNb	0.0224677196517395	0.00368786087994838	Flrt3
3hr	P3CSK	IFNb	0.000771978694968428	0.000430652930278855	Flt1
3hr	P3CSK	IFNb	0.0116094205873084	0.00270417983175733	Fmnl2
3hr	P3CSK	IFNb	0.0206256986046849	0.00544866927769404	Fos
3hr	P3CSK	IFNb	0.000707785833268511	0.000241191597780613	Fosb
3hr	P3CSK	IFNb	0.159724520265317	0.00849261091978835	Foxp4
3hr	P3CSK	IFNb	0.145393431540221	0.00680894736625444	Fpr1
3hr	P3CSK	IFNb	0.00200964744608133	0.00138687288805092	Fpr2
3hr	P3CSK	IFNb	0.170710529933438	0.00828637537665525	Frmd6
3hr	P3CSK	IFNb	0.0213580330437619	0.00350507597877719	Fscn1
3hr	P3CSK	IFNb	0.0203666135614953	0.0026114832226708	Fzd1
3hr	P3CSK	IFNb	0.70201561972077	0.01176946960935	G530011O06Rik
3hr	P3CSK	IFNb	0.00083806669793842	0.000473714517272865	Gbp2b
3hr	P3CSK	IFNb	0.910508983752783	0.00909214614922225	Gbp7
3hr	P3CSK	IFNb	0.00596244936782229	0.00289933651477422	Gclm
3hr	P3CSK	IFNb	0.111307955077735	0.00707565513545097	Gcnt2
3hr	P3CSK	IFNb	0.0373258969501764	0.00560185077414268	Gda
3hr	P3CSK	IFNb	0.0704234642004463	0.00823291667076372	Gdf15
3hr	P3CSK	IFNb	0.0588514966025534	0.00502592887876864	Gem
3hr	P3CSK	IFNb	0.00021223907587717	0.00028524304151991	Gfi1
3hr	P3CSK	IFNb	4.25455747868621e-05	0.000281772164185059	Gja1
3hr	P3CSK	IFNb	0.186686602704974	0.00849560636113999	Glipr2
3hr	P3CSK	IFNb	7.324610915793e-05	0.000529294377363086	Gm16712
3hr	P3CSK	IFNb	0.00196770144104716	0.00133742251975137	Gm19026
3hr	P3CSK	IFNb	0.112263438190496	0.00760890325568605	Gm1966
3hr	P3CSK	IFNb	3.36737079302954e-05	0.00017989071093073	Gm47283
3hr	P3CSK	IFNb	0.39652939467904	0.00726739252033889	Gm4951
3hr	P3CSK	IFNb	0.0235299085073845	0.00318606427924795	Gm5150
3hr	P3CSK	IFNb	0.07898983142109	0.00954416249040949	Gm6377
3hr	P3CSK	IFNb	0.511337990084374	0.0101782755084206	Gna15
3hr	P3CSK	IFNb	0.0026521294899149	0.0013239713820533	Gng4
3hr	P3CSK	IFNb	0.403674751807573	0.0154105928073501	Gpr132
3hr	P3CSK	IFNb	0.0831992388423737	0.0113912110556497	Gpr141
3hr	P3CSK	IFNb	0.119373179574511	0.00969236827509466	Gpr18
3hr	P3CSK	IFNb	0.00024229533717107	0.000242148724743657	Gpr35
3hr	P3CSK	IFNb	0.0249695836001137	0.00221157348472151	Gpr68
3hr	P3CSK	IFNb	0.586266549373997	0.00682400034084773	Gpr84
3hr	P3CSK	IFNb	0.0833893693827486	0.0104038517632788	Gpr85
3hr	P3CSK	IFNb	0.0721687399537465	0.00748629850045625	Grk3
3hr	P3CSK	IFNb	0.000156646756893122	0.000310335857588076	Gsr
3hr	P3CSK	IFNb	0.00247958511429179	0.00216041933264658	Gsta3
3hr	P3CSK	IFNb	0.0181457779289277	0.0029608716035209	H1f2
3hr	P3CSK	IFNb	6.39286221650532e-05	0.000456372437358195	H2.Eb1
3hr	P3CSK	IFNb	0.0221167606786771	0.00264039294778808	H2.K2
3hr	P3CSK	IFNb	0.120386047978981	0.010168124981651	H2.M2
3hr	P3CSK	IFNb	0.00748911514057495	0.00375730396166334	H60b
3hr	P3CSK	IFNb	0.000763990068189528	0.000908542088529262	Hcar2
3hr	P3CSK	IFNb	0.000422885159328421	0.000409101477763803	Heatr9
3hr	P3CSK	IFNb	0.627031381502591	0.0166731573591986	Hhex
3hr	P3CSK	IFNb	0.0116971182848291	0.00291015858796998	Hilpda
3hr	P3CSK	IFNb	0.0827300478606257	0.00817870977066409	Hivep3
3hr	P3CSK	IFNb	0.00317003660431461	0.00155042373521921	Hmga2
3hr	P3CSK	IFNb	0.0341734413563835	0.00455218746931934	Hmox1
3hr	P3CSK	IFNb	0.000160625218945129	0.000171242364338866	Hopx
