TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
3.30.950.30	-	1.01372866696496e-06	-13.8018752754226	9	7	0.00927152317880795	755	8819	20558,20556,20557,276950,237886,327978,20555	Slfn4,Slfn2,Slfn3,Slfn8,Slfn9,Slfn5,Slfn1
1.10.1410.20	-	1.77078790293304e-05	-10.9415008745312	12	7	0.00927152317880795	755	8819	23961,23960,246727,23962,231655,246730,246728	Oas1b,Oas1g,Oas3,Oasl2,Oasl1,Oas1a,Oas2
2.60.40.630	-	8.23703514970907e-05	-9.4042849977252	7	5	0.00662251655629139	755	8819	20846,20849,20847,20850,20848	Stat1,Stat4,Stat2,Stat5a,Stat3
1.10.532.10	-	8.23703514970907e-05	-9.4042849977252	7	5	0.00662251655629139	755	8819	20846,20848,20850,20847,20849	Stat1,Stat3,Stat5a,Stat2,Stat4
2.60.40.10	-	9.54829719682053e-05	-9.25656263037349	736	92	0.121854304635762	755	8819	71740,17295,246256,16160,21356,19294,20351,14254,170741,20353,74185,16456,319448,21923,20348,320148,14990,80719,60533,17470,328830,246154,12522,231805,213233,545812,50498,12524,16542,15975,380732,15894,14130,110557,68497,12986,28105,13003,14961,16001,14969,240354,12266,20266,15015,246746,83382,16174,22329,15039,12519,14960,16190,71306,217306,98365,19698,93842,16186,16330,71566,74748,72333,19271,16068,52118,75345,328833,140559,18596,14129,50723,19696,18033,16164,399558,54394,237253,15018,58217,18034,385658,286940,224840,26362,239849,381484,15042,15024,16161,17318,245126	Nectin4,Met,Fcgr4,Il12b,Tapbp,Nectin2,Sema4a,Flt1,Pilrb1,Sema4c,Gbe1,F11r,Fndc3a,Tnc,Sema3c,B430306N03Rik,H2-M2,Igsf6,Cd274,Cd200,A530064D06Rik,Vasn,Cd83,Pilra,Tapbpl,Pilrb2,Ebi3,Cd86,Kdr,Ifnar1,Milr1,Icam1,Fcgr2b,H2-Q6,Arel1,Csf3r,Trim36,Vcan,H2-Ab1,Igf1r,H2-Eb1,Malt1,C3,Scn1b,H2-Q4,Cd300lf,Siglece,Il18rap,Vcam1,H2-T22,Cd80,H2-Aa,Il4ra,Mfap3l,Cd300e,Slamf9,Relb,Igsf9,Il2rg,Inpp5b,Clmp,Slamf8,Palld,Ptprj,Il18bp,Pvr,Slamf7,Treml2,Igsf8,Pdgfrb,Fcgr1,Icosl,Rel,Nfkb1,Il13ra1,Flrt2,Crlf3,Lrp11,H2-Q7,Trem1,Nfkb2,Nxpe3,Flnb,Treml4,Axl,Cd200r4,Gm5150,H2-T24,H2-T10,Il12rb1,Mid1,Tarm1
3.30.505.10	-	0.000316138950444778	-8.05932872442698	109	21	0.0278145695364238	755	8819	12929,192157,16452,74030,56792,20779,20850,17973,20963,20847,17096,14191,12702,20849,20491,20848,15162,12703,12700,20846,16822	Crkl,Socs7,Jak2,Rin2,Stap1,Src,Stat5a,Nck1,Syk,Stat2,Lyn,Fgr,Socs3,Stat4,Sla,Stat3,Hck,Socs1,Cish,Stat1,Lcp2
2.170.150.30	-	0.000625177005319692	-7.37747573981233	3	3	0.00397350993377483	755	8819	80861,230073,71586	Dhx58,Ddx58,Ifih1
3.30.720.50	-	0.000793886936997233	-7.13856950358544	10	5	0.00662251655629139	755	8819	101187,74198,243771,78781,547253	Parp11,Dtx2,Parp12,Zc3hav1,Parp14
1.20.5.120	-	0.00234072624670832	-6.05729403592364	4	3	0.00397350993377483	755	8819	621823,19188,19186	Psme2b,Psme2,Psme1
1.20.120.180	-	0.00234072624670832	-6.05729403592364	4	3	0.00397350993377483	755	8819	19186,621823,19188	Psme1,Psme2b,Psme2
3.40.250.10	-	0.00237165466721843	-6.04416739562154	23	7	0.00927152317880795	755	8819	67603,70686,18218,13537,19252,240672,319520	Dusp6,Dusp16,Dusp8,Dusp2,Dusp1,Dusp5,Dusp4
1.10.150.60	-	0.00658787467635791	-5.02252448986561	15	5	0.00662251655629139	755	8819	214855,16468,71371,238247,75605	Arid5a,Jarid2,Arid5b,Arid4a,Kdm5b
3.40.50.12190	-	0.00732029967584478	-4.91710401252385	2	2	0.00264900662251656	755	8819	208263,240832	Tor1aip1,Tor1aip2
3.10.260.40	-	0.00732029967584478	-4.91710401252385	2	2	0.00264900662251656	755	8819	71458,320376	Bcor,Bcorl1
2.60.40.340	-	0.00735638079620336	-4.91218720683123	10	4	0.00529801324503311	755	8819	19696,18034,18033,19698	Rel,Nfkb2,Nfkb1,Relb
3.40.50.10140	-	0.0078629217066971	-4.84559702320189	28	7	0.00927152317880795	755	8819	24088,21899,142980,81897,16174,17874,21897	Tlr2,Tlr6,Tlr3,Tlr9,Il18rap,Myd88,Tlr1
3.60.20.10	-	0.00873522759348101	-4.74039128038569	22	6	0.00794701986754967	755	8819	16912,27053,19175,26443,16913,19171	Psmb9,Asns,Psmb6,Psma6,Psmb8,Psmb10
3.30.500.10	-	0.00877933440755541	-4.73535468200418	50	10	0.0132450331125828	755	8819	14990,15024,19124,110557,15042,15015,15039,15018,379043,667281	H2-M2,H2-T10,Procr,H2-Q6,H2-T24,H2-Q4,H2-T22,H2-Q7,Raet1e,H60b
1.20.1270.10	-	0.0107866761445426	-4.52944359679446	11	4	0.00529801324503311	755	8819	15505,193740,15512,15511	Hsph1,Hspa1a,Hspa2,Hspa1b
3.40.50.1240	-	0.0117603775002916	-4.44301923666193	17	5	0.00662251655629139	755	8819	11432,170768,17330,56318,72828	Acp2,Pfkfb3,Minpp1,Acpp,Ubash3b
2.30.29.30	-	0.0140431630706754	-4.26561961582429	398	47	0.0622516556291391	755	8819	22350,319924,22323,380921,75901,50780,19159,101809,110253,14026,20947,52857,69217,23797,210293,213783,114715,83436,71720,56193,14083,71302,384783,71801,102693,57915,26556,17909,98432,71704,224093,98496,231002,224860,19386,230837,215632,244650,73728,216991,109135,219140,68732,209630,319710,56792,320129	Ezr,Apba1,Vasp,Dgkh,Dcp1a,Rgs3,Cyth3,Spred3,Triobp,Evl,Swap70,Gramd1a,Plekha4,Akt3,Dock10,Plekhg1,Spred1,Plekha2,Osbpl3,Plek,Ptk2,Arhgap26,Irs2,Plekhf2,Phldb1,Tbc1d1,Homer1,Myo10,Phlpp1,Arhgef3,Fam43a,Pid1,Plekhn1,Plcl2,Ranbp2,Asap3,Psd4,Phlpp2,Psd,Adap2,Plekha5,Spata13,Carmil1,Frmd4a,Frmd6,Stap1,Grk3
2.60.34.10	-	0.0151011741273319	-4.19298278140721	12	4	0.00529801324503311	755	8819	15505,193740,15512,15511	Hsph1,Hspa1a,Hspa2,Hspa1b
1.10.101.10	-	0.0168277141542055	-4.08472809971822	7	3	0.00397350993377483	755	8819	17395,17386,17387	Mmp9,Mmp13,Mmp14
2.130.10.130	-	0.0191595263845635	-3.95495522571344	19	5	0.00662251655629139	755	8819	16401,16408,16402,16410,104099	Itga4,Itgal,Itga5,Itgav,Itga9
1.10.10.1880	-	0.0207105450166238	-3.87711228732875	3	2	0.00264900662251656	755	8819	223989,100121	Marf1,Tdrd7
1.20.1560.10	-	0.0237932593282957	-3.73835295991967	20	5	0.00662251655629139	755	8819	21355,27416,239273,21354,17250	Tap2,Abcc5,Abcc4,Tap1,Abcc1
3.60.40.10	-	0.026620644145601	-3.62606826850173	14	4	0.00529801324503311	755	8819	243382,242083,244650,98432	Ppm1k,Ppm1l,Phlpp2,Phlpp1
1.10.1300.10	-	0.0290917188782442	-3.53730171993452	21	5	0.00662251655629139	755	8819	18578,18576,29863,242202,18574	Pde4b,Pde3b,Pde7b,Pde5a,Pde1b
3.30.40.10	-	0.0303274121951074	-3.49570328254695	438	49	0.0649006622516556	755	8819	230674,170737,18854,70797,26374,75234,22033,20128,74198,76073,234135,53621,71956,76681,246198,231712,407821,71801,22670,66597,81018,268749,209387,75605,384309,69368,319236,236451,67118,30945,67338,75841,18711,219131,70998,209200,51902,17318,68350,22030,20821,80751,628705,74315,11796,94094,17246,56736,219132	Kdm4a,Znrf1,Pml,Ankib1,Cop1,Rnf19b,Traf5,Trim30a,Dtx2,Pcgf5,Nsd3,Cnot4,Rnf135,Trim12a,Mllt6,Trafd1,Znrf3,Plekhf2,Trim26,Trim13,Rnf114,Rnf31,Trim30d,Kdm5b,Trim56,Wdfy1,Trim12c,Phf11b,Bfar,Rnf19a,Rffl,Rnf139,Pikfyve,Phf11a,Phf6,Dtx3l,Rnf24,Mid1,Mul1,Traf2,Trim21,Rnf34,Phf11c,Rnf145,Birc3,Trim34a,Mdm2,Rnf14,Phf11d
3.30.1120.30	-	0.0390803637864367	-3.24213514308843	4	2	0.00264900662251656	755	8819	20620,12795	Plk2,Plk3
4.10.10.10	-	0.0390803637864367	-3.24213514308843	4	2	0.00264900662251656	755	8819	17748,17750	Mt1,Mt2
3.10.320.10	-	0.0475391889397509	-3.04620087778143	10	3	0.00397350993377483	755	8819	14960,14969,14961	H2-Aa,H2-Eb1,H2-Ab1
3.10.100.10	-	0.057654056174132	-2.85329467612752	132	17	0.0225165562913907	755	8819	244864,66205,93694,56620,12515,56619,23845,16633,17076,12822,17474,269799,20343,20339,13003,108078,27007	Layn,Cd302,Clec2d,Clec4n,Cd69,Clec4e,Clec5a,Klra2,Ly75,Col18a1,Clec4d,Clec4a1,Sell,Sele,Vcan,Olr1,Klrk1
3.10.390.10	-	0.0613213812377931	-2.79162670015404	11	3	0.00397350993377483	755	8819	20684,109032,434484	Sp100,Sp110,Sp140
3.30.390.130	-	0.0614811925140439	-2.7890239637197	5	2	0.00264900662251656	755	8819	74198,209200	Dtx2,Dtx3l
3.40.50.1580	-	0.0614811925140439	-2.7890239637197	5	2	0.00264900662251656	755	8819	22271,667034	Upp1,Pnp2
1.20.120.360	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	108909	Aida
3.20.20.380	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	66388	Cutc
1.10.8.1200	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	20846	Stat1
3.90.360.10	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	107435	Hat1
1.20.5.1130	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	14609	Gja1
2.40.128.80	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	13032	Ctsc
2.170.210.20	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	72776	Sass6
1.10.870.10	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	16149	Cd74
1.10.10.900	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	66711	Sbds
3.90.730.10	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	68195	Rnaset2b
1.10.8.870	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	14571	Gpd2
3.30.870.30	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	69028	Mitd1
3.30.1250.10	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	66711	Sbds
4.10.280.20	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	20621	Snn
1.10.8.810	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	13163	Daxx
1.10.10.1050	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	70640	Dcp2
3.90.1260.10	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	11898	Ass1
3.30.70.640	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	56738	Mocs1
2.30.140.10	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	20810	Srm
3.30.1330.90	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	236539	Phgdh
2.40.500.20	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	20656	Sod2
2.60.40.2300	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	54447	Asah2
1.10.10.390	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	107435	Hat1
3.60.140.10	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	210808	Lacc1
1.10.4100.10	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	16365	Acod1
1.10.287.990	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	20656	Sod2
3.30.1330.120	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	16365	Acod1
1.20.1440.170	-	0.0856106134494382	-2.45794601462512	1	1	0.00132450331125828	755	8819	66282	Tma16
3.90.1480.20	-	0.0858720150941846	-2.45489728777229	20	4	0.00529801324503311	755	8819	20454,20442,54613,20441	St3gal5,St3gal1,St3gal6,St3gal3
3.40.50.620	-	0.101773099808026	-2.28500945528543	38	6	0.00794701986754967	755	8819	11898,104458,27053,22375,233189,23972	Ass1,Rars,Asns,Wars,Ctu1,Papss2
1.20.140.30	-	0.115194965370366	-2.1611292350576	7	2	0.00264900662251656	755	8819	214944,100465	Mob3b,Mob3c
3.30.390.30	-	0.115194965370366	-2.1611292350576	7	2	0.00264900662251656	755	8819	14782,50493	Gsr,Txnrd1
3.90.190.10	-	0.11539591575484	-2.1593863176069	86	11	0.0145695364238411	755	8819	19271,18218,70686,56405,19255,67446,67603,19252,13537,319520,240672	Ptprj,Dusp8,Dusp16,Dusp14,Ptpn2,Dusp28,Dusp6,Dusp1,Dusp2,Dusp4,Dusp5
2.60.120.40	-	0.121968863667828	-2.10398948265946	49	7	0.00927152317880795	755	8819	22035,21949,21950,21926,326623,22164,50930	Tnfsf10,Tnfsf8,Tnfsf9,Tnf,Tnfsf15,Tnfsf4,Tnfsf14
1.10.1000.11	-	0.131417311605526	-2.02937743423112	15	3	0.00397350993377483	755	8819	19159,73728,215632	Cyth3,Psd,Psd4
2.60.200.10	-	0.131417311605526	-2.02937743423112	15	3	0.00397350993377483	755	8819	54123,16364,15900	Irf7,Irf4,Irf8
2.40.20.10	-	0.131417311605526	-2.02937743423112	15	3	0.00397350993377483	755	8819	84035,18791,18792	Kremen1,Plat,Plau
1.20.58.2220	-	0.131417311605526	-2.02937743423112	15	3	0.00397350993377483	755	8819	208846,71409,54004	Daam1,Fmnl2,Diaph2
2.60.120.290	-	0.142436853993016	-1.94885650735806	51	7	0.00927152317880795	755	8819	232371,215798,18187,50909,84035,73379,54635	C1rl,Adgrg6,Nrp2,C1ra,Kremen1,Dcbld2,Pdgfc
1.10.418.10	-	0.144027523650431	-1.93775086120906	80	10	0.0132450331125828	755	8819	286940,78317,12798,319565,21345,231830,380916,13518,70144,71994	Flnb,Ccdc88b,Cnn2,Syne2,Tagln,Micall2,Lrch1,Dst,Lrch3,Cnn3
2.110.10.10	-	0.14446666723422	-1.93470647461937	24	4	0.00529801324503311	755	8819	17386,17395,240047,17387	Mmp13,Mmp9,Mmp25,Mmp14
3.40.50.1910	-	0.145182167576692	-1.92976599696626	8	2	0.00264900662251656	755	8819	20910,20912	Stxbp1,Stxbp3
1.20.920.10	-	0.145917655723709	-1.9247128182751	42	6	0.00794701986754967	755	8819	18519,20684,434484,382236,83946,14312	Kat2b,Sp100,Sp140,Brwd3,Phip,Brd2
4.10.260.10	-	0.15199799566466	-1.88388794463951	16	3	0.00397350993377483	755	8819	14701,66066,14706	Gng12,Gng11,Gng4
1.10.437.10	-	0.15199799566466	-1.88388794463951	16	3	0.00397350993377483	755	8819	12045,12044,12047	Bcl2a1b,Bcl2a1a,Bcl2a1d
3.40.50.1260	-	0.163900927220763	-1.80849313601368	2	1	0.00132450331125828	755	8819	18655	Pgk1
1.20.910.10	-	0.163900927220763	-1.80849313601368	2	1	0.00132450331125828	755	8819	15368	Hmox1
2.60.40.1490	-	0.163900927220763	-1.80849313601368	2	1	0.00132450331125828	755	8819	66403	Asf1a
1.50.10.100	-	0.163900927220763	-1.80849313601368	2	1	0.00132450331125828	755	8819	212898	Dse
4.10.1170.10	-	0.163900927220763	-1.80849313601368	2	1	0.00132450331125828	755	8819	17164	Mapkapk2
3.30.1560.10	-	0.163900927220763	-1.80849313601368	2	1	0.00132450331125828	755	8819	66441	Magohb
1.20.1250.70	-	0.163900927220763	-1.80849313601368	2	1	0.00132450331125828	755	8819	16168	Il15
1.10.490.100	-	0.163900927220763	-1.80849313601368	2	1	0.00132450331125828	755	8819	74747	Ddit4
2.70.20.10	-	0.163900927220763	-1.80849313601368	2	1	0.00132450331125828	755	8819	21975	Top3a
1.10.930.10	-	0.163900927220763	-1.80849313601368	2	1	0.00132450331125828	755	8819	20963	Syk
1.20.140.140	-	0.163900927220763	-1.80849313601368	2	1	0.00132450331125828	755	8819	269717	Orai2
1.20.225.20	-	0.163900927220763	-1.80849313601368	2	1	0.00132450331125828	755	8819	327900	Ubtd2
1.10.10.1540	-	0.163900927220763	-1.80849313601368	2	1	0.00132450331125828	755	8819	73112	Abracl
1.10.720.150	-	0.163900927220763	-1.80849313601368	2	1	0.00132450331125828	755	8819	70052	Prpf4
3.30.1360.70	-	0.163900927220763	-1.80849313601368	2	1	0.00132450331125828	755	8819	104458	Rars
1.20.1260.100	-	0.163900927220763	-1.80849313601368	2	1	0.00132450331125828	755	8819	12257	Tspo
3.90.80.10	-	0.163900927220763	-1.80849313601368	2	1	0.00132450331125828	755	8819	67895	Ppa1
3.30.360.20	-	0.163900927220763	-1.80849313601368	2	1	0.00132450331125828	755	8819	59028	Rcl1
3.15.10.20	-	0.163900927220763	-1.80849313601368	2	1	0.00132450331125828	755	8819	217737	Ahsa1
1.10.460.10	-	0.163900927220763	-1.80849313601368	2	1	0.00132450331125828	755	8819	21975	Top3a
3.30.56.70	-	0.163900927220763	-1.80849313601368	2	1	0.00132450331125828	755	8819	98685	Trmt1l
1.10.290.10	-	0.163900927220763	-1.80849313601368	2	1	0.00132450331125828	755	8819	21975	Top3a
3.65.10.20	-	0.163900927220763	-1.80849313601368	2	1	0.00132450331125828	755	8819	59028	Rcl1
1.10.720.110	-	0.163900927220763	-1.80849313601368	2	1	0.00132450331125828	755	8819	60406	Sap30
3.40.50.10330	-	0.17350950471298	-1.75152289888834	17	3	0.00397350993377483	755	8819	20698,13139,380921	Sphk1,Dgka,Dgkh
1.10.3080.10	-	0.176524402171713	-1.73429615623487	9	2	0.00264900662251656	755	8819	12728,26373	Clcn5,Clcn7
1.10.12.10	-	0.176524402171713	-1.73429615623487	9	2	0.00264900662251656	755	8819	12593,75796	Cdyl,Cdyl2
3.40.50.360	-	0.176524402171713	-1.73429615623487	9	2	0.00264900662251656	755	8819	18126,18104	Nos2,Nqo1
1.10.840.10	-	0.178317714323178	-1.72418840782439	26	4	0.00529801324503311	755	8819	217944,19731,19730,19419	Rapgef5,Rgl1,Ralgds,Rasgrp1
3.50.50.60	-	0.187833567837329	-1.67219898570272	55	7	0.00927152317880795	755	8819	228608,98256,50493,14571,209212,14204,14782	Smox,Kmo,Txnrd1,Gpd2,Osgin2,Il4i1,Gsr
1.10.196.10	-	0.195806331294523	-1.63062921389001	18	3	0.00397350993377483	755	8819	50778,50780,51791	Rgs1,Rgs3,Rgs14
3.40.1110.10	-	0.206433273314886	-1.57777805044637	37	5	0.00662251655629139	755	8819	76295,50770,170759,11982,381290	Atp11b,Atp11a,Atp13a1,Atp10a,Atp2b4
1.20.1050.80	-	0.208770705479465	-1.56651873224439	10	2	0.00264900662251656	755	8819	74030,56715	Rin2,Rabgef1
1.20.1510.10	-	0.208770705479465	-1.56651873224439	10	2	0.00264900662251656	755	8819	22782,22785	Slc30a1,Slc30a4
3.60.21.10	-	0.233304475535282	-1.45541091653275	29	4	0.00529801324503311	755	8819	66358,100340,11433,225651	Adprm,Smpdl3b,Acp5,Mppe1
2.20.140.10	-	0.235496118326493	-1.44606084835156	3	1	0.00132450331125828	755	8819	235587	Parp3
1.10.10.2670	-	0.235496118326493	-1.44606084835156	3	1	0.00132450331125828	755	8819	192657	Ell2
1.10.760.10	-	0.235496118326493	-1.44606084835156	3	1	0.00132450331125828	755	8819	13063	Cycs
3.40.50.10380	-	0.235496118326493	-1.44606084835156	3	1	0.00132450331125828	755	8819	17436	Me1
1.20.142.10	-	0.235496118326493	-1.44606084835156	3	1	0.00132450331125828	755	8819	235587	Parp3
1.10.790.10	-	0.235496118326493	-1.44606084835156	3	1	0.00132450331125828	755	8819	19122	Prnp
1.20.1290.10	-	0.235496118326493	-1.44606084835156	3	1	0.00132450331125828	755	8819	75747	Sesn3
1.10.238.110	-	0.235496118326493	-1.44606084835156	3	1	0.00132450331125828	755	8819	13139	Dgka
1.10.8.980	-	0.235496118326493	-1.44606084835156	3	1	0.00132450331125828	755	8819	69181	Dyrk2
3.30.1490.120	-	0.235496118326493	-1.44606084835156	3	1	0.00132450331125828	755	8819	67710	Polr2g
3.40.50.11210	-	0.241537221979312	-1.42073168948733	11	2	0.00264900662251656	755	8819	380711,217692	Rap1gap2,Sipa1l1
4.10.740.10	-	0.241537221979312	-1.42073168948733	11	2	0.00264900662251656	755	8819	228413,14058	Prrg4,F10
1.10.150.50	-	0.249393549818812	-1.38872310886611	112	12	0.0158940397350993	755	8819	19024,14011,76787,67742,67118,209086,380921,67533,16822,23872,56045,16706	Ppfibp2,Etv6,Ppfia3,Samsn1,Bfar,Samd9l,Dgkh,Ppfibp1,Lcp2,Ets2,Samhd1,Ksr1
1.20.930.10	-	0.274499042991977	-1.29280750440666	12	2	0.00264900662251656	755	8819	21399,101739	Tcea1,Psip1
2.30.39.10	-	0.278652708486463	-1.27778904498346	62	7	0.00927152317880795	755	8819	20715,238393,20723,18787,20706,18788,20708	Serpina3g,Serpina3f,Serpinb9,Serpine1,Serpinb9b,Serpinb2,Serpinb6b
3.30.497.10	-	0.278652708486463	-1.27778904498346	62	7	0.00927152317880795	755	8819	18787,20723,20715,238393,18788,20708,20706	Serpine1,Serpinb9,Serpina3g,Serpina3f,Serpinb2,Serpinb6b,Serpinb9b
1.10.10.10	-	0.279707150562602	-1.27401211398623	213	21	0.0278145695364238	755	8819	74123,56417,58203,16362,56193,23872,104156,16363,73158,20728,11783,15900,214048,54123,27049,217944,16364,53970,78781,18711,14011	Foxp4,Adar,Zbp1,Irf1,Plek,Ets2,Etv5,Irf2,Larp1,Spic,Apaf1,Irf8,Larp1b,Irf7,Etv3,Rapgef5,Irf4,Rfx5,Zc3hav1,Pikfyve,Etv6
1.20.1270.60	-	0.285519087200574	-1.25344639677728	73	8	0.0105960264900662	755	8819	218503,71302,230837,214459,207278,67804,19201,106628	Fcho2,Arhgap26,Asap3,Fnbp1l,Fchsd2,Snx2,Pstpip2,Trip10
3.20.20.120	-	0.30096803650199	-1.20075121089522	4	1	0.00132450331125828	755	8819	13807	Eno2
1.20.930.20	-	0.30096803650199	-1.20075121089522	4	1	0.00132450331125828	755	8819	74568	Mlkl
2.30.180.10	-	0.30096803650199	-1.20075121089522	4	1	0.00132450331125828	755	8819	21810	Tgfbi
3.30.390.10	-	0.30096803650199	-1.20075121089522	4	1	0.00132450331125828	755	8819	13807	Eno2
1.20.1270.220	-	0.30096803650199	-1.20075121089522	4	1	0.00132450331125828	755	8819	14312	Brd2
2.40.37.10	-	0.30096803650199	-1.20075121089522	4	1	0.00132450331125828	755	8819	18263	Odc1
3.40.50.12350	-	0.30096803650199	-1.20075121089522	4	1	0.00132450331125828	755	8819	14051	Eya4
3.90.370.10	-	0.30096803650199	-1.20075121089522	4	1	0.00132450331125828	755	8819	21857	Timp1
3.30.40.130	-	0.30096803650199	-1.20075121089522	4	1	0.00132450331125828	755	8819	67579	Cpeb4
1.10.10.2660	-	0.30096803650199	-1.20075121089522	4	1	0.00132450331125828	755	8819	74153	Uba7
2.40.30.180	-	0.30096803650199	-1.20075121089522	4	1	0.00132450331125828	755	8819	74153	Uba7
3.50.50.80	-	0.30096803650199	-1.20075121089522	4	1	0.00132450331125828	755	8819	74153	Uba7
3.10.290.60	-	0.30096803650199	-1.20075121089522	4	1	0.00132450331125828	755	8819	74153	Uba7
1.25.40.10	-	0.302699623084801	-1.19501430813264	194	19	0.0251655629139073	755	8819	20867,28185,112419,15957,667370,278279,67809,18452,106205,15959,15958,76123,72747,231713,70387,64213,667373,18451,19386	Stip1,Tomm70a,Ifit1bl2,Ifit1,Ifit3b,Tmtc2,Rmdn3,P4ha2,Zc3h7a,Ifit3,Ifit2,Gpsm2,Ttc39c,Naa25,Ttc9c,St7,Ifit1bl1,P4ha1,Ranbp2
2.10.10.10	-	0.307382948116454	-1.17966092073551	13	2	0.00264900662251656	755	8819	17076,17395	Ly75,Mmp9
3.30.530.20	-	0.314335210596836	-1.15729531282836	23	3	0.00397350993377483	755	8819	99138,170460,217737	Stard7,Stard5,Ahsa1
1.10.2000.10	-	0.314335210596836	-1.15729531282836	23	3	0.00397350993377483	755	8819	14362,14367,12822	Fzd1,Fzd5,Col18a1
3.10.110.10	-	0.330396197181141	-1.10746274714386	55	6	0.00794701986754967	755	8819	67921,319481,56791,56736,22194,218793	Ube2f,Wdr59,Ube2l6,Rnf14,Ube2e1,Ube2e2
2.60.210.10	-	0.338602145356915	-1.08292947334064	24	3	0.00397350993377483	755	8819	22030,22033,22029	Traf2,Traf5,Traf1
3.60.10.10	-	0.338602145356915	-1.08292947334064	24	3	0.00397350993377483	755	8819	16330,13421,12457	Inpp5b,Dnase1l3,Noct
3.40.20.10	-	0.338602145356915	-1.08292947334064	24	3	0.00397350993377483	755	8819	99683,13169,77371	Sec24b,Dbnl,Sec24a
3.30.1330.30	-	0.339960955002673	-1.07892450619378	14	2	0.00264900662251656	755	8819	23882,17873	Gadd45g,Gadd45b
1.25.40.20	-	0.355895839249591	-1.0331171773194	223	21	0.0278145695364238	755	8819	18034,320376,329251,72565,70615,18129,18128,75646,12581,81702,18035,99382,18033,18037,71458,70797,243910,18038,80859,142688,53380	Nfkb2,Bcorl1,Ppp1r12b,Uaca,Ankrd24,Notch2,Notch1,Rai14,Cdkn2d,Ankrd17,Nfkbia,Abtb2,Nfkb1,Nfkbie,Bcor,Ankib1,Nfkbid,Nfkbil1,Nfkbiz,Asb13,Psmd10
3.20.20.70	-	0.35830446394321	-1.02637219607396	46	5	0.00662251655629139	755	8819	59027,21991,18563,56738,58185	Nampt,Tpi1,Pcx,Mocs1,Rsad2
3.20.90.10	-	0.36083974749943	-1.01932133195165	5	1	0.00132450331125828	755	8819	22158	Tulp3
2.40.290.10	-	0.36083974749943	-1.01932133195165	5	1	0.00132450331125828	755	8819	56381	Spen
3.40.532.10	-	0.36083974749943	-1.01932133195165	5	1	0.00132450331125828	755	8819	22223	Uchl1
4.10.1080.10	-	0.36083974749943	-1.01932133195165	5	1	0.00132450331125828	755	8819	21825	Thbs1
1.20.140.20	-	0.36083974749943	-1.01932133195165	5	1	0.00132450331125828	755	8819	236900	Pdk3
3.20.20.10	-	0.36083974749943	-1.01932133195165	5	1	0.00132450331125828	755	8819	18263	Odc1
1.20.120.1110	-	0.36083974749943	-1.01932133195165	5	1	0.00132450331125828	755	8819	72504	Taf4b
1.10.245.10	-	0.36083974749943	-1.01932133195165	5	1	0.00132450331125828	755	8819	17246	Mdm2
1.20.1270.350	-	0.36083974749943	-1.01932133195165	5	1	0.00132450331125828	755	8819	238130	Dock4
1.10.238.200	-	0.36083974749943	-1.01932133195165	5	1	0.00132450331125828	755	8819	233805	Dcun1d3
3.30.1600.10	-	0.36083974749943	-1.01932133195165	5	1	0.00132450331125828	755	8819	93759	Sirt1
1.25.40.1020	-	0.36083974749943	-1.01932133195165	5	1	0.00132450331125828	755	8819	22350	Ezr
